42431654	42431656,42429976
42431656	42431659,42449985
42431659	42431661,42429981
42431661	42427972,42455675
42431666	42432805,4515465265
42431671	42431674,42437423
42431674	42445994,596776017
42431677	42431678,42455694
42431678	42431680,42437433
42431680	42431681,42449991
42431681	42431684,42437445
42431684	42427991,42455695
42431724	42431729,42445578
42431729	42427939,42439164
42431773	42431519,42430205,42430187
42431777	42431773
42431785	42429701
42431789	42446902,42431785
42431797	42430803,5837088105
42431802	4841945995,42431797
42431804	42457728,4841945993
42431805	42436400,42431804
42431812	42457421,42431805
42431814	42436407,42431812
42431822	1692433907
42431868	42437536,42428529
42431875	42431868,42437536
42431877	42431875,11002109566
42431889	42431898,42444360,11002109566
42431898	42433834,42431902,42431889,42421960
42431902	370880739,42431898
42431990	4158807592,42435910
42431992	42431990,42437753,42437124
42432000	42427744,42437773
42432002	42434833,42432000
42432054	42429647,1918039896
42432057	42437109
42432060	7480301866,42432063
42432063	42432066,1919595914
42432066	42437096,42432068
42432068	9166033061,42437084,42432071
42432071	1919595924,42432073
42432073	42437078,42432075
42432075	1919595921,3670609093
42432078	42437067,42427352
42432082	1773082408,42437608
42432083	1918039877,42437113
42432085	42429754,42452067,42432184
42432091	42427337
42432094	42432091,42432095,7476387556
42432095	42432097,42447428
42432097	486867534
42432099	42432097,42452084,486867513
42432102	42440686,42432099
42432103	42432102,486867490
42432105	42432103,42429762
42432108	42437996
42432111	42429644,486867432
42432127	42439527,42430147
42432135	42436770,42432127
42432142	42436770,42442276,42452026,42432135
42432148	42432142,42433574
42432152	42432148,42442273
42432156	42432152,42449570
42432161	42442255,42428438
42432165	42432161,42445489
42432171	42439207,42427327
42432174	42430038,42432171
42432178	42432174,42432282
42432181	42432178,42430030
42432184	42432181,1773076513,42437589
42432191	42430237,42432194,42436856
42432194	42430241,42432199,42432191
42432199	42432201,42432194,42433269
42432201	42432199,42430828
42432205	42432208,42430828
42432208	42432205,42439073,42432211
42432211	42454742,42429378,42432208
42432214	42435596
42432218	42432220,42439730
42432220	42432223,42432218,42439362
42432223	2075592658,42432220,42442710
42432226	42432228,42455238,42455234
42432228	42433035
42432238	42435435,1773055865
42432241	42432238
42432244	42438034,42432241
42432246	42435451,42440804,42432244
42432250	42432246,42435456
42432282	42432250,42452056
42432302	42430034,42442230
42432305	42432302,42435477
42432308	1918039901,42435491
42432352	595703226,42432395
42432376	42432352
42432395	42432376,42456711
42432436	42446488,42432438
42432438	42445916,561042200
42432444	42432451,42446949
42432451	42432458,11337295608
42432458	42432464,42432451
42432464	42432458,42432540,42442935
42432540	593886226,593886253,42445804
42432556	42432558,42435283,42435275
42432558	42443336,42432564
42432564	42442445,1061531757
42432572	42424032,42441654
42432580	42430356,42443528
42432585	42439996,42428307
42432589	42435684,42432594
42432594	42432598,42443532
42432598	42430698,42440170
42432659	42432665,4207863943,2141026518,11570004642
42432665	42432659,42432669
42432669	2141026495,42432665
42432679	42429507,42448578
42432693	42443556,42430344
42432700	42435675,42432703
42432703	42432706,42443561
42432706	42455761,42430685
42432720	42432722
42432722	42432720,42445046
42432736	42432737,42435341,42421728
42432737	42432744,42447295,42421731
42432744	42432756,42421737
42432756	1061531717,42442565
42432764	42441910
42432785	1764400302,1764400286,1764400288
42432789	42445635,1764400286,42427859
42432795	42437921,42427859,42429215
42432799	42441009,42432802,42440079
42432802	42441007,42432805,42432799
42432805	42432802,42431666
42432818	42432825,42431544,42430384
42432825	596775935,42445947,42432818
42432834	596775935,42456598,42432847
42432847	42432834,42432856,42443614
42432856	6680686985,8133385388,42432847
42432861	42423564,6680686985,42442960
42432871	42454660,42432875,2711029280,42440567
42432875	42432871
42432882	42429946,42454538
42432889	2141026506,7620445877,42446775
42432894	7620445877,42435766,42432897
42432897	42439851,42432894,42432900
42432900	42432897,42435775,42429735
42432905	42429735,6431058183,42435785
42432917	42435794,6431058183,42432926
42432926	42432928,42432917,42438920
42432928	42438920,42435803,42432926,42432929
42432929	42440144,42435805,42432928,42432931
42432931	42432932,42440146,42432929
42432932	42432933,42432931,42427519
42432933	42435814,42432932,42432936
42432936	42432949,42432933
42432949	42432950,42432936
42432950	42435837,42432949,42439588
42432954	42439590,42432955,42439588
42432955	42432954,42432956
42432956	42435981,42432955,42432957
42432957	42432960,42432956
42432960	42432957,42433789,42432961
42432961	42447389,42432963,42432960,42439601
42432963	42434259,42434255,4205440426,42432961
42432967	42448661,42432970,4205440426
42432970	42427881,42432967,42431643
42432974	42427881,4205440429,42431643
42432980	42442645,2504882506,42432983
42432983	42432985,42432980
